Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant270	Y	Timeline6	P2Sa	1	P2Sa	n-L02	2592	199	92	392	13	19285	258	2500	208	117	392	12	19285	258	2633	239	92	392	11	279426	258	2883	262	92	425	11	279393	292	2	19252	20235	167.07	79.69
Participant270	Y	Timeline6	P2Sa	1	P2Sa	n-L10a	1558	120	67	192	13	72455	100	1258	126	67	192	10	73221	92	1742	174	67	475	10	332596	100	1883	188	83	492	10	332579	117	2	117284	73313	64.76	61.92
Participant270	Y	Timeline6	P2Sa	1	P2Sa	n-L10b	1458	146	67	408	10	73671	408	1092	156	67	408	7	73671	408	1758	220	67	492	8	333812	408	1925	241	83	508	8	333787	433	1	120325		74.61	
Participant270	Y	Timeline6	P2Sa	1	P2Sa	n-L13	150	75	67	83	2	79246	67	150	75	67	83	2	79246	67	167	167	167	167	1	339387	167	192	192	192	192	1	339362	192	1	79221		132.66	
Participant270	Y	Timeline6	P2Sa	1	P2Sa	P2-Whole-F	141040	177	67	983	797	0	87	116948	181	67	983	647	454	142	215149	19559	450	57561	11	260141	595	215357	19578	458	57561	11	260141	595	365	770	595	31.9	78.77
Participant270	Y	Timeline6	P2Sa	1	P2Sa	total-L02	4766	207	83	625	23	454	142	4650	211	83	625	22	454	142	4916	259	83	625	19	260595	142	5591	294	108	650	19	260553	183	3	10003	595	276.06	78.77
Participant270	Y	Timeline6	P2Sa	1	P2Sa	total-L07a	3525	176	67	425	20	59789	117	2650	177	67	425	15	59789	117	3875	277	67	758	14	319930	117	4216	301	92	775	14	319889	158	2	59748	60731	42.84	204.83
Participant270	Y	Timeline6	P2Sa	1	P2Sa	total-L07b	2475	130	67	500	19	60764	83	2083	130	67	500	16	60764	83	3333	278	75	867	12	320905	867	3625	302	108	900	12	320872	900	2	60731	69322	204.83	167.39
Participant270	Y	Timeline6	P2Sa	1	P2Sa	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant270	Y	Timeline6	P2Sa	1	P2Sa	values-L01	4358	198	67	608	22	5586	150	4008	211	67	608	19	5586	150	4475	249	75	608	18	265727	150	5108	284	133	633	18	265702	175	3	5561	5737	145.73	57.43
Participant270	Y	Timeline6	P2Sa	1	P2Sa	values-L05	3050	179	75	358	17	43391	117	2317	193	75	358	12	43391	117	3258	233	75	533	14	303532	292	3633	259	92	533	14	303515	308	1	99552	99902	106.26	211.59
Participant270	Y	Timeline6	P2Sa	1	P2Sa	values-L06	6949	158	67	558	44	47874	142	5333	148	67	308	36	49149	233	7958	274	67	825	29	308015	142	8666	299	75	850	29	307973	183	2	53557	53632	31.24	172.75
Participant270	Y	Timeline6	P2Sa	1	P2Sa	values-L07	1725	144	75	275	12	64864	275	1217	135	75	275	9	64864	275	2233	279	75	800	8	325005	542	2508	314	83	833	8	324963	583	1	192634	193468	187.53	466
Participant450	N	Timeline6	P2Sa	1	P2Sa	i++	1517	169	67	442	9	9567	175	1217	152	67	442	8	9567	175	1617	323	75	1175	5	184298	1175	1733	347	83	1192	5	184282	1192	2	9550		46.23	
Participant450	N	Timeline6	P2Sa	1	P2Sa	i<x;	2250	125	67	242	18	7551	100	1825	114	67	233	16	7551	100	3366	306	75	1183	11	182282	100	3725	339	92	1200	11	182265	117	1	12133	9067	221.36	398.44
Participant450	N	Timeline6	P2Sa	1	P2Sa	int i = 0;	1633	126	67	225	13	6717	83	1633	126	67	225	13	6717	83	2216	317	75	1175	7	181448	317	2533	362	92	1233	7	181382	383	2	6651	12133	98.38	221.36
Participant450	N	Timeline6	P2Sa	1	P2Sa	L01-F	2383	140	67	200	17	693	125	1092	136	67	175	8	1210	150	2808	281	67	1217	10	175424	125	3216	322	92	1267	10	175424	125	1	9067	21057	398.44	120.94
Participant450	N	Timeline6	P2Sa	1	P2Sa	L02-F	5316	140	67	283	38	343	108	4649	141	67	283	33	343	108	6808	756	83	3033	9	175074	292	7132	792	100	3075	9	175024	342	16	3109	3009	85.19	61.73
Participant450	N	Timeline6	P2Sa	1	P2Sa	L03-F	742	124	75	175	6	6176	108	742	124	75	175	6	6176	108	833	208	75	475	4	180907	108	958	240	92	517	4	180857	158	2	6126	6284	60.55	159.37
Participant450	N	Timeline6	P2Sa	1	P2Sa	L04-F	592	148	75	208	4	5967	158	592	148	75	208	4	5967	158	592	148	75	208	4	180699	158	733	183	92	242	4	180649	208	0	5917	6126	237.31	60.55
Participant450	N	Timeline6	P2Sa	1	P2Sa	L05-F	5808	132	67	442	44	6317	100	5083	124	67	442	41	6317	100	10849	1205	75	5008	9	181049	2066	11141	1238	83	5066	9	181015	2100	11	6284	9067	159.37	398.44
Participant450	N	Timeline6	P2Sa	1	P2Sa	L06-F	875	109	67	167	8	10834	67	875	109	67	167	8	10834	67	1533	383	108	858	4	185565	858	1683	421	150	892	4	185531	892	1				
Participant450	N	Timeline6	P2Sa	1	P2Sa	L07-F	825	103	67	183	8	12800	158	500	100	67	183	5	13600	75	1983	661	242	1366	3	187531	1366	2041	680	250	1366	3	187531	1366	0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	L09-F	617	103	75	158	6	14950	100	517	103	75	158	5	15508	75	625	125	92	158	5	189681	100	867	173	100	233	5	189681	100	1	33964		416.56	
Participant450	N	Timeline6	P2Sa	1	P2Sa	L10-F	1258	97	67	200	13	15333	117	1067	97	67	200	11	15333	117	2383	596	67	1750	4	190064	117	2475	619	83	1758	4	190014	167	4		38289		459.63
Participant450	N	Timeline6	P2Sa	1	P2Sa	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	L13-F	792	99	67	133	8	19033	67	550	92	67	133	6	19033	67	1783	594	67	883	3	193764	833	1900	633	83	942	3	193722	875	2				
Participant450	N	Timeline6	P2Sa	1	P2Sa	n-L02	967	193	133	283	5	4259	283	825	206	133	283	4	4259	283	967	193	133	283	5	178990	283	1100	220	142	308	5	178965	308	0	22174	4543	292.89	206.46
Participant450	N	Timeline6	P2Sa	1	P2Sa	n-L10a	683	114	67	200	6	15333	117	583	117	67	200	5	15333	117	708	177	67	275	4	190064	117	825	206	83	292	4	190014	167	2	16383		166.28	
Participant450	N	Timeline6	P2Sa	1	P2Sa	n-L10b	108	108	108	108	1	15716	108	108	108	108	108	1	15716	108	108	108	108	108	1	190448	108	117	117	117	117	1	190439	117	0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	P2-Whole-F	20724	126	67	442	165	0	185	16848	122	67	442	138	343	108	43264	43264	43264	43264	1	174731	43264	43264	43264	43264	43264	1	174731	43264	61				
Participant450	N	Timeline6	P2Sa	1	P2Sa	total-L02	1683	129	75	208	13	343	108	1516	126	75	208	12	343	108	1791	179	75	300	10	175074	292	2200	220	125	342	10	175024	342	2	2684	3401	170.65	57.03
Participant450	N	Timeline6	P2Sa	1	P2Sa	total-L07a	392	98	67	158	4	12800	158	142	71	67	75	2	13600	75	392	98	67	158	4	187531	158	458	115	75	158	4	187531	158	0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	total-L07b	142	71	67	75	2	13067	75	67	67	67	67	1	33290	67	142	71	67	75	2	187798	75	208	104	92	117	2	187781	92	0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	total-L13	375	125	108	133	3	19733	133	133	133	133	133	1	35198	133	375	125	108	133	3	194464	133	467	156	125	192	3	194447	150	0		35331		216.29
Participant450	N	Timeline6	P2Sa	1	P2Sa	values-L01	100	100	100	100	1	8542	100	100	100	100	100	1	8542	100	100	100	100	100	1	183273	100	167	167	167	167	1	183207	167	0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	values-L05	833	119	67	183	7	8050	133	650	108	67	158	6	8050	133	850	142	83	242	6	182782	133	1042	174	100	250	6	182723	192	1	12133		221.36	
Participant450	N	Timeline6	P2Sa	1	P2Sa	values-L06	267	89	67	108	3	10834	67	267	89	67	108	3	10834	67	267	89	67	108	3	185565	67	392	131	100	150	3	185531	100	0				
Participant450	N	Timeline6	P2Sa	1	P2Sa	values-L07	292	146	108	183	2	14058	108	292	146	108	183	2	14058	108	292	146	108	183	2	188789	108	367	183	117	250	2	188781	117	0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	i++	267	267	267	267	1	19396	267	267	267	267	267	1	19396	267	267	267	267	267	1	214399	267	300	300	300	300	1	214366	300	0		19663		390.28
Participant469	N	Timeline2	P2Sa	1	P2Sa	i<x;	1142	163	67	242	7	19196	133	900	150	67	217	6	19196	133	1342	447	133	817	3	214199	133	1433	478	150	842	3	214182	150	1	19179		54.65	
Participant469	N	Timeline2	P2Sa	1	P2Sa	int i = 0;	1408	141	67	267	10	33720	67	1325	147	67	267	9	33720	67	1791	358	67	742	5	228722	67	1875	375	83	775	5	228706	83	3		34336		72.93
Participant469	N	Timeline2	P2Sa	1	P2Sa	L01-F	4150	160	67	358	26	448	75	3475	151	67	317	23	448	75	5033	503	67	1425	10	195451	75	5316	532	83	1450	10	195434	92	9	931	523	199.25	72.88
Participant469	N	Timeline2	P2Sa	1	P2Sa	L02-F	7215	164	67	392	44	548	150	6949	165	67	392	42	548	150	9831	1092	133	4150	9	195551	383	10064	1118	150	4158	9	195526	408	17	523	931	72.88	199.25
Participant469	N	Timeline2	P2Sa	1	P2Sa	L03-F	383	192	142	242	2	11039	242	383	192	142	242	2	11039	242	858	858	858	858	1	206041	858	875	875	875	875	1	206025	875	0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	L04-F	2850	190	83	358	15	12197	142	2733	195	83	358	14	12197	142	4000	1333	150	2850	3	207200	2850	4066	1355	175	2858	3	207191	2858	4		15046		230.01
Participant469	N	Timeline2	P2Sa	1	P2Sa	L05-F	3791	165	67	333	23	16796	133	3183	159	67	333	20	16796	133	4683	669	133	1592	7	211799	133	4874	696	175	1608	7	211757	175	6	16755	16930	197.03	77.84
Participant469	N	Timeline2	P2Sa	1	P2Sa	L06-F	1523	169	117	258	9	0	190	1333	167	117	258	8	19713	158	1798	300	117	767	6	195003	190	1956	326	150	800	6	195003	190	1	19663	19871	390.28	119.34
Participant469	N	Timeline2	P2Sa	1	P2Sa	L07-F	1483	148	67	258	10	22837	175	708	118	67	192	6	22837	175	2291	573	83	1008	4	217840	1008	2391	598	100	1033	4	217815	1033	1		41660		171.85
Participant469	N	Timeline2	P2Sa	1	P2Sa	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	L10-F	308	154	133	175	2	26054	175	308	154	133	175	2	26054	175	308	154	133	175	2	221056	175	342	171	150	192	2	221040	192	0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	n-L02	758	152	75	250	5	1931	167	592	148	75	250	4	7139	158	775	194	75	425	4	196934	167	900	225	92	450	4	196901	200	1	1898		260.66	
Participant469	N	Timeline2	P2Sa	1	P2Sa	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	n-L10b	308	154	133	175	2	26054	175	308	154	133	175	2	26054	175	308	154	133	175	2	221056	175	342	171	150	192	2	221040	192	0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	P2-Whole-F	26544	165	67	442	161	0	190	23373	165	67	442	142	448	75	48133	48133	48133	48133	1	195003	48133	48133	48133	48133	48133	1	195003	48133	59				
Participant469	N	Timeline2	P2Sa	1	P2Sa	total-L02	3457	173	99	392	20	548	150	3358	177	100	392	19	548	150	3848	385	100	1207	10	195551	383	4140	414	133	1232	10	195526	408	5	523	931	72.88	199.25
Participant469	N	Timeline2	P2Sa	1	P2Sa	total-L07a	175	175	175	175	1	22837	175	175	175	175	175	1	22837	175	175	175	175	175	1	217840	175	200	200	200	200	1	217815	200	0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	total-L07b	550	137	83	233	4	23071	125	192	96	83	108	2	39127	83	550	137	83	233	4	218073	125	608	152	100	233	4	218057	142	0		24970		134.52
Participant469	N	Timeline2	P2Sa	1	P2Sa	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P2Sa	1	P2Sa	values-L01	1133	189	75	275	6	448	75	967	193	75	275	5	448	75	1158	232	75	375	5	195451	75	1267	253	92	375	5	195434	92	1	15046	523	230.01	72.88
Participant469	N	Timeline2	P2Sa	1	P2Sa	values-L05	792	158	67	242	5	34694	200	550	138	67	200	4	34694	200	875	437	392	483	2	229697	483	933	467	442	492	2	229689	492	1	41660		171.85	
Participant469	N	Timeline2	P2Sa	1	P2Sa	values-L06	292	146	142	150	2	22079	150	292	146	142	150	2	22079	150	292	146	142	150	2	217082	150	317	158	150	167	2	217065	167	0	22062		89.42	
Participant469	N	Timeline2	P2Sa	1	P2Sa	values-L07	408	136	67	258	3	23587	258	150	75	67	83	2	25337	83	408	136	67	258	3	218590	258	442	147	75	258	3	218590	258	0		41660		171.85
Participant708	N	Timeline4	P2Sa	1	P2Sa	i++	233	78	67	83	3	11239	67	233	78	67	83	3	11239	67	350	175	67	283	2	186138	67	408	204	83	325	2	186122	83	0	11223	43786	48.54	38.55
Participant708	N	Timeline4	P2Sa	1	P2Sa	i<x;	1799	138	67	225	13	0	140	1658	138	67	225	12	9023	142	2182	273	67	1108	8	174899	140	2365	296	75	1158	8	174899	140	1	34279	9164	115.21	128.21
Participant708	N	Timeline4	P2Sa	1	P2Sa	int i = 0;	2675	223	92	392	12	8206	308	2491	226	92	392	11	8206	308	2891	482	92	1350	6	183105	308	3066	511	108	1383	6	183055	358	5	8156	8515	165.5	183.63
Participant708	N	Timeline4	P2Sa	1	P2Sa	L01-F	7139	204	56	425	35	415	233	6749	211	92	425	32	415	233	7922	660	133	2158	12	175315	825	8239	687	133	2191	12	175298	842	21	2448	1240	39.58	111.13
Participant708	N	Timeline4	P2Sa	1	P2Sa	L02-F	3466	231	100	617	15	1874	117	3466	231	100	617	15	1874	117	3691	527	100	1342	7	176773	575	3991	570	150	1383	7	176714	633	8	1815	2448	444.03	39.58
Participant708	N	Timeline4	P2Sa	1	P2Sa	L03-F	2750	250	133	533	11	5307	217	2750	250	133	533	11	5307	217	3016	754	242	1533	4	180206	1533	3166	792	283	1600	4	180139	1600	7	5240	6840	340.34	152.33
Participant708	N	Timeline4	P2Sa	1	P2Sa	L04-F	967	193	125	258	5	6873	208	967	193	125	258	5	6873	208	1008	336	125	675	3	181772	208	1133	378	175	717	3	181739	242	2	6840	27863	152.33	44.28
Participant708	N	Timeline4	P2Sa	1	P2Sa	L05-F	5090	170	67	392	30	0	140	4766	170	67	392	28	8206	308	5665	298	67	1550	19	174899	140	6131	323	75	1591	19	174899	140	7	8156	8515	165.5	183.63
Participant708	N	Timeline4	P2Sa	1	P2Sa	L06-F	2375	216	100	583	11	11839	100	2275	227	133	583	10	12039	250	2808	936	675	1225	3	186738	1225	2841	947	692	1225	3	186738	1225	4		13064		315.87
Participant708	N	Timeline4	P2Sa	1	P2Sa	L07-F	692	138	67	267	5	13356	108	625	156	67	267	4	13356	108	775	194	108	267	4	188255	108	892	223	158	317	4	188205	158	0	13306	14281	144.2	31.58
Participant708	N	Timeline4	P2Sa	1	P2Sa	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	L09-F	433	217	175	258	2	14964	258	433	217	175	258	2	14964	258	433	217	175	258	2	189863	258	508	254	233	275	2	189846	275	0	47636		293.22	
Participant708	N	Timeline4	P2Sa	1	P2Sa	L10-F	250	250	250	250	1	15789	250	0	0			0			250	250	250	250	1	190688	250	317	317	317	317	1	190621	317	0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	L13-F	217	108	100	117	2	17222	117	117	117	117	117	1	17222	117	958	958	958	958	1	192121	958	983	983	983	983	1	192096	983	0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	n-L02	800	400	183	617	2	2265	183	800	400	183	617	2	2265	183	800	400	183	617	2	177164	183	867	433	233	633	2	177114	233	0	2215	2448	227.69	39.58
Participant708	N	Timeline4	P2Sa	1	P2Sa	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	P2-Whole-F	33102	198	56	617	167	0	140	31464	202	67	617	156	415	233	48584	8097	140	26162	6	174899	140	48725	8121	140	26162	6	174899	140	105	1815	1240	444.03	111.13
Participant708	N	Timeline4	P2Sa	1	P2Sa	total-L02	750	150	100	208	5	1874	117	750	150	100	208	5	1874	117	775	258	100	342	3	176773	342	925	308	150	400	3	176714	400	2	1815	2215	444.03	227.69
Participant708	N	Timeline4	P2Sa	1	P2Sa	total-L07a	67	67	67	67	1	14064	67	0	0			0			67	67	67	67	1	188963	67	67	67	67	67	1	188963	67	0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	total-L07b	442	147	67	267	3	13356	108	442	147	67	267	3	13356	108	442	147	67	267	3	188255	108	567	189	92	317	3	188205	158	0	13306	14281	144.2	31.58
Participant708	N	Timeline4	P2Sa	1	P2Sa	total-L13	100	100	100	100	1	18080	100	0	0			0			100	100	100	100	1	192979	100	100	100	100	100	1	192979	100	0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	values-L01	1490	166	56	250	9	690	167	1300	186	100	250	7	690	167	1523	190	56	483	8	175590	167	1781	223	98	517	8	175548	208	1	649	857	151.12	164.75
Participant708	N	Timeline4	P2Sa	1	P2Sa	values-L05	899	150	83	200	6	0	140	758	152	83	200	5	9023	142	899	150	83	200	6	174899	140	1015	169	133	208	6	174899	140	0	34279	9164	115.21	128.21
Participant708	N	Timeline4	P2Sa	1	P2Sa	values-L06	275	137	100	175	2	11839	100	175	175	175	175	1	44303	175	275	137	100	175	2	186738	100	292	146	100	192	2	186738	100	0				
Participant708	N	Timeline4	P2Sa	1	P2Sa	values-L07	183	183	183	183	1	14689	183	183	183	183	183	1	14689	183	183	183	183	183	1	189588	183	200	200	200	200	1	189571	200	0				
Participant812	N	Timeline6	P2Sa	1	P2Sa	i++	725	145	67	300	5	19891	175	725	145	67	300	5	19891	175	808	404	233	575	2	232864	575	933	467	300	633	2	232805	633	2	19832		90.85	
Participant812	N	Timeline6	P2Sa	1	P2Sa	i<x;	2525	158	75	392	16	12900	392	1641	149	83	275	11	13958	183	3333	370	142	667	9	225873	392	3583	398	158	683	9	225873	392	1	14850	13291	117.46	254.21
Participant812	N	Timeline6	P2Sa	1	P2Sa	int i = 0;	3625	158	75	350	23	11283	217	3425	156	75	350	22	11283	217	4341	395	75	1508	11	224256	1508	4691	426	92	1550	11	224215	1550	3	11241	14850	129.17	117.46
Participant812	N	Timeline6	P2Sa	1	P2Sa	L01-F	7416	200	67	517	37	584	108	6383	199	67	517	32	584	108	9032	1004	67	3016	9	213557	3016	9316	1035	75	3025	9	213549	3025	17	16583	19224	100.33	380.67
Participant812	N	Timeline6	P2Sa	1	P2Sa	L02-F	3366	140	67	283	24	3884	83	3191	145	67	283	22	3884	83	4458	743	67	3233	6	216857	3233	4666	778	75	3250	6	216840	3250	8	34556	34439	37.26	203.61
Participant812	N	Timeline6	P2Sa	1	P2Sa	L03-F	1216	122	67	175	10	7659	125	967	121	67	175	8	8275	175	2400	2400	2400	2400	1	220632	2400	2400	2400	2400	2400	1	220632	2400	2				
Participant812	N	Timeline6	P2Sa	1	P2Sa	L04-F	633	158	92	217	4	10117	92	633	158	92	217	4	10117	92	767	383	183	583	2	223090	583	792	396	200	592	2	223081	592	1				
Participant812	N	Timeline6	P2Sa	1	P2Sa	L05-F	7574	158	67	392	48	10775	117	6374	155	67	350	41	10908	333	10424	869	83	3625	12	223748	3625	10774	898	108	3625	12	223748	3625	12	21415	15333	104.44	166.9
Participant812	N	Timeline6	P2Sa	1	P2Sa	L06-F	8074	197	67	525	41	22515	175	7016	200	67	525	35	22515	175	10282	1142	100	6108	9	235488	6108	10507	1167	117	6158	9	235438	6158	12	29990	30365	48.88	75.53
Participant812	N	Timeline6	P2Sa	1	P2Sa	L07-F	2433	152	75	317	16	31814	133	2316	154	75	317	15	31814	133	3166	1055	92	1825	3	244787	1825	3266	1089	133	1875	3	244737	1875	9				
Participant812	N	Timeline6	P2Sa	1	P2Sa	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P2Sa	1	P2Sa	L09-F	358	179	75	283	2	61787	283	358	179	75	283	2	61787	283	400	400	400	400	1	274760	400	442	442	442	442	1	274718	442	0				
Participant812	N	Timeline6	P2Sa	1	P2Sa	L10-F	3433	191	83	558	18	47921	108	2050	158	83	317	13	47921	108	3925	785	92	1950	5	260894	1950	3958	792	92	1966	5	260878	1966	7	47904	49871	77.9	31.23
Participant812	N	Timeline6	P2Sa	1	P2Sa	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P2Sa	1	P2Sa	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant812	N	Timeline6	P2Sa	1	P2Sa	L13-F	3091	155	67	475	20	52512	200	2425	162	67	475	15	52771	175	4891	978	108	2350	5	265485	2350	4958	992	125	2350	5	265485	2350	2		54862		55.26
Participant812	N	Timeline6	P2Sa	1	P2Sa	n-L02	567	142	67	283	4	6484	283	567	142	67	283	4	6484	283	567	142	67	283	4	219457	283	692	173	75	325	4	219415	325	0	6442	6767	64.85	119.64
Participant812	N	Timeline6	P2Sa	1	P2Sa	n-L10a	317	158	158	158	2	48096	158	317	158	158	158	2	48096	158	317	158	158	158	2	261069	158	367	183	183	183	2	261044	183	0	51696	48254	104.21	42.61
Participant812	N	Timeline6	P2Sa	1	P2Sa	n-L10b	1125	225	83	450	5	50529	175	500	167	83	283	3	51212	283	1183	394	83	967	3	263502	967	1250	417	100	967	3	263502	967	0	51596	51496	66.11	60.16
Participant812	N	Timeline6	P2Sa	1	P2Sa	n-L13	183	92	67	117	2	58378	117	183	92	67	117	2	58378	117	183	92	67	117	2	271352	117	217	108	83	133	2	271335	133	0	58362		38.6	
Participant812	N	Timeline6	P2Sa	1	P2Sa	P2-Whole-F	40588	166	67	558	244	0	201	33996	165	67	525	206	584	108	62286	15572	642	23206	4	212973	16158	62378	15595	658	23248	4	212973	16158	91	16583		100.33	
Participant812	N	Timeline6	P2Sa	1	P2Sa	total-L02	1291	143	67	275	9	3884	83	1291	143	67	275	9	3884	83	1600	320	83	800	5	216857	425	1716	343	100	817	5	216840	442	1	34556	5492	37.26	176.17
Participant812	N	Timeline6	P2Sa	1	P2Sa	total-L07a	392	196	133	258	2	31814	133	392	196	133	258	2	31814	133	392	196	133	258	2	244787	133	475	237	183	292	2	244737	183	0	32806	31948	132.79	142.09
Participant812	N	Timeline6	P2Sa	1	P2Sa	total-L07b	1075	154	83	317	7	32014	150	958	160	83	317	6	32014	150	1175	235	92	500	5	244987	150	1383	277	133	542	5	244921	217	0	31948		142.09	
Participant812	N	Timeline6	P2Sa	1	P2Sa	total-L13	358	119	75	175	3	52771	175	250	125	75	175	2	52771	175	400	200	108	292	2	265744	292	475	237	125	350	2	265685	350	0	52712		226.58	
Participant812	N	Timeline6	P2Sa	1	P2Sa	values-L01	1175	196	67	367	6	1809	367	1175	196	67	367	6	1809	367	1217	243	67	592	5	214782	367	1341	268	83	633	5	214766	383	1	2442	17216	99.72	176.51
Participant812	N	Timeline6	P2Sa	1	P2Sa	values-L05	608	152	75	275	4	15058	275	367	183	92	275	2	15058	275	608	152	75	275	4	228031	275	692	173	75	317	4	227989	317	0	15016	15333	129.8	166.9
Participant812	N	Timeline6	P2Sa	1	P2Sa	values-L06	1083	155	75	242	7	23140	175	592	148	100	200	4	23349	200	1167	233	75	700	5	236113	700	1292	258	83	742	5	236072	742	0		27248		72.95
Participant812	N	Timeline6	P2Sa	1	P2Sa	values-L07	358	179	167	192	2	32306	167	358	179	167	192	2	32306	167	358	179	167	192	2	245279	167	392	196	175	217	2	245271	175	0	35589	32473	169.17	68.52
Participant653	Y	Timeline2	P2Sa	1	P2Sa	i++	500	167	108	242	3	11821	242	258	129	108	150	2	14495	150	500	167	108	242	3	306296	242	567	189	142	258	3	306279	258	0				
Participant653	Y	Timeline2	P2Sa	1	P2Sa	i<x;	1516	126	67	200	12	9304	75	717	143	117	175	5	10679	158	2100	350	75	725	6	303779	233	2233	372	75	758	6	303729	283	1				
Participant653	Y	Timeline2	P2Sa	1	P2Sa	int i = 0;	2833	129	67	283	22	7046	133	1675	140	75	283	12	7046	133	6399	800	75	2500	8	301521	2108	6533	817	100	2500	8	301496	2133	0	7021		203.84	
Participant653	Y	Timeline2	P2Sa	1	P2Sa	L01-F	2475	108	67	208	23	272	133	2358	107	67	208	22	272	133	4266	533	67	2383	8	294747	133	4475	559	117	2391	8	294730	150	3		18170		107.35
Participant653	Y	Timeline2	P2Sa	1	P2Sa	L02-F	1100	110	75	150	10	530	108	975	108	75	150	9	530	108	1408	201	92	667	7	295005	108	1550	221	100	692	7	294988	125	1		5404		225.78
Participant653	Y	Timeline2	P2Sa	1	P2Sa	L03-F	342	114	92	125	3	30294	125	342	114	92	125	3	30294	125	383	192	125	258	2	324769	258	417	208	142	275	2	324752	275	1		30552		50.07
Participant653	Y	Timeline2	P2Sa	1	P2Sa	L04-F	1058	132	58	333	8	5446	158	808	162	83	333	5	5446	158	2041	680	92	1208	3	299921	1208	2108	703	117	1250	3	299880	1250	2	5404	6654	225.78	117.79
Participant653	Y	Timeline2	P2Sa	1	P2Sa	L05-F	5124	128	67	283	40	6721	100	2925	133	67	283	22	6721	100	11099	1110	75	5574	10	301196	5574	11257	1126	100	5641	10	301129	5641	2	6654	12295	117.79	302.36
